Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mutant_1	mutant_2	mutant_3	mutant_4	mutant_5	normal_1	normal_2	normal_3	normal_4	normal_5
GENE_0095	32.5701969881353	-0.206381936413301	0.253325346445443	-0.814691223397767	0.415249078412895	0.824274325711337	27.0958456420866	27.7356393813049	26.9391831913571	33.5712923780688	34.1246639967521	27.4967874446013	35.9439269954612	43.2875096084945	49.0556468759063	20.4514743673207
GENE_0130	78.0241733016504	-0.188360916801058	0.230768277415813	-0.816234011495683	0.414366307711459	0.824274325711337	89.3159356350263	87.9889249337948	84.6660043156937	59.589043971072	45.0703109391066	62.8497998733745	102.215542393343	57.7166794779927	92.1288977913363	98.700593685765
GENE_0167	210.892922702595	-0.157396808605486	0.199109028660931	-0.790505632336354	0.429232534202814	0.824274325711337	211.749015943714	244.838747641864	151.372553170483	181.284978841571	206.035707150201	191.495483989188	178.596387258698	217.639978864931	337.407132170868	188.509241994434
GENE_0202	196.256416860798	-0.141698212871238	0.179290112484531	-0.790329209500959	0.429335532492672	0.824274325711337	186.660269978819	183.629060731398	216.796283778064	214.85627121964	131.991624893098	181.675202758973	193.198607600604	240.486164491636	238.09935922696	175.17132392879
GENE_0208	20.2443334184902	-0.235032419573565	0.297457265918217	-0.790138438367093	0.429446923695607	0.824274325711337	16.0567974175328	21.0408298754727	10.2625459776598	18.4642108079378	25.7544633937752	18.658534337408	11.2324771860816	30.0607705614545	25.1260630340008	25.7866415935782
GENE_0259	507.730575687335	0.13038833957167	0.164395622040966	0.79313754194244	0.427697692124078	0.824274325711337	431.526430596194	562.363998489906	610.621485670761	501.890821052128	547.282347117723	441.912655359664	650.360429074125	424.458080327738	446.286738651538	460.60277053357
GENE_0332	19.6643496680095	0.225268029694198	0.283038969524755	0.795890509608769	0.426095677874397	0.824274325711337	29.1029453192782	22.9536325914247	17.9594554609047	19.3034931173895	17.3842627907982	16.6944780913651	16.8487157791224	16.8340315144145	15.5542294972386	24.0082525181591
GENE_0359	279.240521830094	0.143292682461101	0.178439424352089	0.803032642485786	0.421955867727288	0.824274325711337	255.905208841929	328.045665785778	260.412104183119	281.159573666326	338.027332043299	237.650805771197	349.330040487138	221.247271332305	309.888110752677	210.739105437174
GENE_0379	45.8817592679779	-0.200018466984037	0.247320475012325	-0.808742046019723	0.418663537717659	0.824274325711337	34.1206945122572	45.9072651828495	51.3127298882992	40.2855508536825	41.8510030148847	58.9216873812885	37.0671747140693	79.36043428224	37.0908549549536	32.900197895255
GENE_0472	320.631193077733	0.154145999720538	0.190094284698765	0.8108923420018	0.41742749844079	0.824274325711337	350.238893669935	355.781305167083	443.855113533788	322.28440682946	218.269077262245	331.925505581259	286.428168245081	339.085491933207	329.031777826201	229.412190729075
GENE_0641	21.7320660469401	0.235268471843768	0.295582316786574	0.795949075714312	0.42606163500433	0.824274325711337	30.106495157874	20.0844285174966	17.9594554609047	14.2677992606792	34.7685255815965	19.6405624604295	24.7114498093795	16.8340315144145	13.161271113048	25.7866415935782
GENE_0677	300.09654060943	0.177604775392588	0.216968661618608	0.818573401649984	0.413029847561407	0.824274325711337	329.164347059423	319.438053563994	418.198748589639	235.838328955933	290.381574764815	220.956327679832	215.663561972767	274.154227520465	460.644488956681	236.525747030752
GENE_0684	29.990701893145	0.212652217161787	0.264967099908482	0.802560835798995	0.422228612560624	0.824274325711337	22.0780964491076	46.8636665408255	32.070456180187	28.5355985213584	31.5492176573746	16.6944780913651	23.5882020907714	32.4656322063709	28.7155006102866	37.346170583803
GENE_0712	313.927390285451	-0.124832413626357	0.157586870761665	-0.792149834710243	0.428273315136484	0.824274325711337	259.919408196312	274.487189739121	393.825201892697	310.534454497136	265.270972955884	327.997393089173	296.537397712555	319.846598773876	352.961361668107	337.893924329646
GENE_0721	115.417391242802	0.157890377618432	0.198256349492417	0.796395061357018	0.425802447845106	0.824274325711337	104.369183213963	111.898958883196	114.170824001466	118.338805632692	158.389949871717	85.4364467028684	157.254680605143	101.004189086487	95.7183353676221	107.592539062861
GENE_0761	27.3881830162937	-0.236207285580419	0.290846473011343	-0.812137355955512	0.416712820172588	0.824274325711337	19.0674469333202	22.9536325914247	26.9391831913571	20.982057736293	35.4123871664409	12.7663655992792	33.6974315582448	34.8704938512873	22.7331046498103	44.4597268854797
GENE_0762	120.659487750541	-0.144780411840581	0.17912634957481	-0.808258596148725	0.418941732045216	0.824274325711337	108.383382568347	98.5093398715311	94.9285502933536	146.035121844599	123.621424290121	123.735543500706	115.694515016641	111.826066488611	153.149336588195	130.71159704331
GENE_0959	295.623048568602	-0.128186632049529	0.160124344456277	-0.800544305019975	0.42339550470063	0.824274325711337	308.089800448911	255.3591625796	255.280831194289	285.355985213584	308.409699140458	377.098799240247	315.632608928893	234.474010379345	295.530360447533	320.999228113164
GENE_0984	26.209971628713	0.212103404707964	0.267432636219389	0.793109650738231	0.42771394057385	0.824274325711337	26.0922958034908	27.7356393813049	23.0907284497347	36.0891393064239	27.0421865634639	16.6944780913651	38.1904224326775	16.8340315144145	26.3225422260961	24.0082525181591
GENE_0092	494.712460259408	-0.145475683354499	0.186789143874103	-0.778823010466555	0.436083980995735	0.824355351598743	375.32763963483	562.363998489906	518.258571871822	373.480627706015	520.884022139103	505.74448335606	572.856336490162	412.433772103156	413.981800464966	691.793350338065
GENE_0123	188.563981434794	0.144396702231679	0.184330260448583	0.783358640519889	0.433416536545009	0.824355351598743	210.745466105118	191.280271595206	200.119646564367	182.963543460475	206.035707150201	212.118074572639	224.649543721632	139.481975405149	120.844398401623	197.40118737153
GENE_0189	495.385631138712	0.155259724198933	0.19740774530524	0.786492566230689	0.431578972459037	0.824355351598743	627.218649122376	592.968841945139	478.49120620839	402.855508536825	509.938375196749	698.221995468269	448.175839724656	363.134108382371	355.354320052297	477.497466750052
GENE_0214	212.000406640655	-0.141702319678678	0.181014172959991	-0.782824446072507	0.433730209960475	0.824355351598743	252.894559326142	168.326639003781	252.715194699874	163.660050343085	173.198766323138	243.542974509326	229.142534596065	212.830255575098	178.275399622196	245.417692407848
GENE_0258	53.6979782322724	-0.171182702307449	0.218367306473561	-0.783920931534569	0.433086506887805	0.824355351598743	50.1774919297901	52.6020746886817	55.1611846299217	60.4283262805238	34.7685255815965	56.9576311352456	41.560165588502	66.1336952352	69.395793141526	49.7948941117373
GENE_0305	494.493115847771	0.163972336146838	0.209790268578024	0.781601249944797	0.434448952090318	0.824355351598743	661.339343634633	533.671957750625	493.88502517488	287.87383214194	636.135245826247	430.128317883406	607.677015767015	365.538970027287	430.732509154299	497.948941117373
GENE_0750	199.601170204327	-0.163914242290922	0.208978550539659	-0.784359169243137	0.432829389610754	0.824355351598743	225.798713684055	128.157781968788	189.857100586707	239.19545819374	159.677673041406	283.806127553207	162.870919198183	164.733022676771	193.829629119435	248.085276020977
GENE_0864	292.611369087408	-0.118419605863546	0.151825283277422	-0.779972895865864	0.435406829106115	0.824355351598743	302.068501417336	248.664353073768	282.220014385646	294.588090617553	274.92889672855	324.069280597087	293.16765455673	369.146262494662	281.17261014239	256.088026860363
GENE_0035	485.346104453673	-0.15806512181938	0.204374458572365	-0.773409372793089	0.439280144722599	0.827622805375662	317.121748996273	464.811059976351	570.854120007329	512.801491075	430.099538676045	662.868983039496	582.965565957636	327.061183708625	417.571238041251	567.306115058722
GENE_0063	25.4675308855799	0.207586955754867	0.268860342630834	0.772099573048227	0.440055455086581	0.827622805375662	18.0638970947244	26.7792380233288	23.0907284497347	41.9641154725859	25.7544633937752	24.5507030755369	22.4649543721632	21.6437548042473	29.9119798023819	20.4514743673207
GENE_0671	506.436624369304	0.15605860441571	0.202228453245985	0.771694595447875	0.440295332459852	0.827622805375662	535.895613810158	330.914869859706	422.047203331261	721.782786128478	656.738816541267	448.786852220814	585.212061394852	473.757744048523	394.838133391441	494.392162966535
GENE_0707	29.5144392338646	0.211688813309416	0.277230031781191	0.763585431020317	0.445114334012969	0.835111320849848	25.088745964895	36.3432516030891	30.7876379329795	31.8927277591653	34.1246639967521	47.1373499050308	17.9719634977306	34.8704938512873	19.1436670735244	17.7838907541919
GENE_0775	198.972997439201	0.135028511268974	0.177206312743103	0.761984768932728	0.446069094658121	0.835335383254908	206.731266750735	214.233904186631	229.624466250139	214.85627121964	175.774212662516	163.998696544586	185.335873570347	175.554900078894	268.011339029342	155.609044099179
GENE_0421	28.119848839344	0.189449290072063	0.249262001644389	0.760040795718001	0.447230199824465	0.835944298737318	27.0958456420866	22.9536325914247	26.9391831913571	40.2855508536825	32.193079242219	25.5327311985584	24.7114498093795	22.8461856267054	27.5190214181914	31.1218088198358
GENE_0045	489.593677805918	-0.157559893856086	0.209979778138792	-0.750357464193254	0.453039441916906	0.837750420322039	427.512231241811	478.200678988015	454.117659511448	334.034359161784	619.394844620293	665.815067408561	387.520462919816	450.911558421818	698.743848183641	379.686067601997
GENE_0111	50.2589945710178	0.173856299009098	0.232818778359949	0.746745173365303	0.455217396168149	0.837750420322039	48.1703922525984	80.3377140699865	42.3330021578469	45.3212447103928	50.865065202706	54.9935748892026	51.6693950559754	40.8826479635782	31.1084589944772	56.9084504134141
GENE_0112	35.0898458882159	0.186546184748038	0.251970028648751	0.740350690708875	0.459087230336477	0.837750420322039	43.1526430596194	25.8228366653528	35.9189109218095	46.9998093292963	34.7685255815965	40.2631530438805	47.1764041815428	28.8583397389963	23.9295838419055	24.0082525181591
GENE_0146	198.566272633767	-0.148450466371714	0.19935530256215	-0.74465271033076	0.456481694092966	0.837750420322039	173.614122077074	172.152244435685	209.099374294819	266.891774405647	121.045977950743	234.704721402133	189.828864444779	242.891026136553	184.257795582673	191.176825607563
GENE_0296	335.005422228397	-0.142112328005783	0.190816522160772	-0.744759030279602	0.456417406403147	0.837750420322039	364.288591410276	265.879577517336	242.452648722214	302.141631402619	415.290722224625	286.752211922271	293.16765455673	476.16260569344	355.354320052297	348.564258782161
GENE_0331	84.0338589522859	-0.15097733763407	0.203010016707907	-0.743694030877784	0.457061601469519	0.837750420322039	88.3123857964305	91.8145303656989	71.8378218436189	61.2676085899755	84.9897291994581	107.041065409341	112.324771860816	62.5264027678254	83.7535434466693	76.4707302430252
GENE_0446	28.82682911037	-0.199690943753753	0.269615541479998	-0.740650715673106	0.458905249081845	0.837750420322039	35.124244350853	26.7792380233288	14.1110007192823	26.0177515930033	30.2614944876858	23.5686749525154	33.6974315582448	36.0729246737454	43.0732509154299	19.5622798296111
GENE_0581	311.877885112728	0.159543886530611	0.214494018795363	0.743815083640274	0.456988353558385	0.837750420322039	435.540629950578	352.912101093155	253.998012947081	315.570148353846	287.806128425438	213.10010269566	322.372095240542	364.336539204829	185.454274774768	387.688818441383
GENE_0646	86.2057532368278	0.140387088566544	0.188137787752278	0.746192937866329	0.455550873602551	0.837750420322039	110.390482245538	81.2941154279626	87.2316408101087	83.0889486357202	89.4967602933688	91.3286154409973	69.641358553706	84.1701575720727	100.504252136003	64.9112012528004
GENE_0683	129.306808657253	0.179545666164868	0.241961551773082	0.742042133757064	0.458061807990947	0.837750420322039	108.383382568347	162.588230855925	116.736460495881	84.7675132546236	212.474322998645	93.2926716870402	176.349891821481	103.409050731404	132.809190322576	102.257371836603
GENE_0696	433.85476784951	0.124111037918894	0.164678622952134	0.753656034365604	0.451055788175025	0.837750420322039	582.058906385565	420.816597509453	410.501839106394	428.873260129828	419.153891733691	390.847192962547	418.971399040844	465.340728291316	480.984635222301	320.999228113164
GENE_0836	122.410539928485	0.152972704991199	0.205814024895286	0.743256952819559	0.45732612826237	0.837750420322039	119.4224307929	94.683734439627	109.039551012636	180.44569653212	139.074102326386	88.3825310719328	152.76168973071	111.826066488611	124.433835977909	104.035760912023
GENE_0983	17.1881610973528	-0.220728198855545	0.29533793123424	-0.747375042322214	0.454837206205115	0.837750420322039	20.070996771916	10.5204149377363	15.3938189664898	15.1070815701309	18.0281243756426	19.6405624604295	20.2184589349469	22.8461856267054	13.161271113048	16.8946962164823
GENE_0482	19.4062763344514	-0.227769080958496	0.30886627593931	-0.73743590253036	0.460857308995743	0.839448650265469	10.035498385958	19.1280271595206	12.8281824720748	23.4999046646481	23.1790170543977	20.622590583451	22.4649543721632	8.41701575720727	26.3225422260961	27.5650306689974
GENE_0307	21.7352262984703	0.211657942944782	0.287744126258652	0.735576936693135	0.461988202531671	0.839706152070193	26.0922958034908	25.8228366653528	26.9391831913571	20.1427754268413	18.0281243756426	29.4608436906443	19.0952112163387	22.8461856267054	19.1436670735244	9.78113991480554
GENE_0418	107.150674969249	-0.144625317754833	0.196918061926875	-0.73444414564947	0.462678089790676	0.839706152070193	89.3159356350263	95.640135797603	118.019278743088	90.6424894207857	115.251223687144	115.879318516534	107.831780986383	76.9555726373236	157.935253356576	104.035760912023
GENE_0272	287.814003432314	0.138047100209009	0.189288895229357	0.729293179305319	0.465822343605278	0.840674316077337	252.894559326142	246.751550357816	228.341648002932	338.230770709043	439.113600863867	298.536549398529	295.414149993946	242.891026136553	269.207818221437	266.758361312878
GENE_0369	20.2853396725876	0.223862032734769	0.308056460928358	0.726691568357756	0.467414919738999	0.840674316077337	13.0461479017454	26.7792380233288	21.8079102025272	14.2677992606792	32.193079242219	9.82028123021476	22.4649543721632	22.8461856267054	22.7331046498103	16.8946962164823
GENE_0386	303.162911910462	0.123715131870966	0.169937226580014	0.728004889574415	0.466610593161114	0.840674316077337	375.32763963483	282.138400602929	327.118653037908	342.427182256301	255.613049183219	264.165565092777	239.251764063538	283.773674100131	288.351485294962	373.46170583803
GENE_0458	85.896247342841	-0.15118029936601	0.207842935676395	-0.727377617497629	0.466994661975316	0.840674316077337	92.3265851508137	44.9508638248734	103.908278023806	88.9639248018822	77.9072517661699	87.4005029489113	87.6133220514366	78.1580034597818	101.700731328098	96.0330100726362
GENE_0842	22.0234472410102	-0.197447645020884	0.27128862290413	-0.727813952930342	0.466727482100791	0.840674316077337	15.053247578937	22.9536325914247	21.8079102025272	22.6606223551964	19.9597091301758	28.4788155676228	23.5882020907714	18.0364623368727	29.9119798023819	17.7838907541919
GENE_0069	194.046252842707	0.127405484229131	0.176161994119942	0.723229121386908	0.469539130263925	0.842978689881373	230.816462877034	148.242210486285	201.402464811575	182.124261151023	249.818294919619	206.22590583451	168.487157791224	210.425393930182	161.524690932862	181.395685692757
GENE_0858	81.2874349662129	0.158971398735732	0.22144730566837	0.717874612454308	0.472834602819462	0.847373840178247	107.379832729751	86.0761222178427	79.5347313268638	57.0711970427169	98.5108224811901	57.9396592582671	74.1343494281386	56.5142486555345	107.683127288575	88.0302592332499
GENE_0065	23.3796864763025	0.184658221842235	0.262753110465089	0.702782248763405	0.482191461337029	0.850425857737264	25.088745964895	31.561244813209	21.8079102025272	25.1784692835516	20.6035707150201	24.5507030755369	21.3417066535551	21.6437548042473	25.1260630340008	16.8946962164823
GENE_0174	30.030206455178	-0.178195836984577	0.252187261472781	-0.706601261078409	0.47981430504121	0.850425857737264	26.0922958034908	25.8228366653528	29.5048196857721	29.3748808308102	30.2614944876858	46.1553217820094	39.3136701512856	26.45347809408	21.536625457715	25.7866415935782
GENE_0182	78.5467007559935	-0.157295274542958	0.222451470222246	-0.707099280511872	0.479504783066958	0.850425857737264	60.2129903157481	60.2532855524899	80.8175495740713	106.588853300368	63.7422968995936	111.951206024448	92.1063129258692	84.1701575720727	59.8239596047638	65.80039579051
GENE_0210	493.441139471941	0.123714563277062	0.174767714839505	0.70787996164322	0.479019804529812	0.850425857737264	519.838816392625	481.069883061943	692.72185349204	412.087613940794	468.731233766708	371.206630502118	560.500611585472	533.879285171432	439.107863498966	455.267603307313
GENE_0400	306.685732141954	0.152981059881443	0.217623183428786	0.702963064279886	0.482078767929167	0.850425857737264	239.848411424396	280.225597886977	400.239293128734	398.659096989566	294.888605858726	255.327311985584	237.005268626322	334.275768643374	434.321946730585	192.066020145272
GENE_0417	540.254441079834	0.108717395262962	0.152608849402174	0.712392470612608	0.476221776719972	0.850425857737264	668.364192504803	602.532855524899	505.430389399747	532.944266501842	493.841835575639	479.22972403448	642.497695043868	506.223376254894	476.19871845392	495.281357504244
GENE_0631	20.340579044882	0.211606023550096	0.297938815465504	0.710233150452317	0.477559566756086	0.850425857737264	26.0922958034908	33.4740475291611	16.6766372136973	14.2677992606792	19.3158475453314	18.658534337408	17.9719634977306	10.8218774021236	20.3401462656197	25.7866415935782
GENE_0665	110.972018588641	-0.153068513919921	0.217023900324886	-0.705307174420771	0.480619096651902	0.850425857737264	120.425980631496	135.808992832596	74.4034583380339	125.892346417758	69.537051163193	120.789459131642	122.43400132829	80.5628651046981	122.040877593718	137.825153344987
GENE_0735	19.9824835535813	0.195292589918469	0.274328043570867	0.711894370609688	0.47653018835944	0.850425857737264	19.0674469333202	23.9100339494008	21.8079102025272	21.8213400457447	19.9597091301758	19.6405624604295	16.8487157791224	16.8340315144145	23.9295838419055	16.0055016787727
GENE_0963	84.8829122721971	-0.15892814204473	0.226795629482846	-0.700754870837362	0.483456006244822	0.851154940571869	77.2733375718767	120.50657110498	79.5347313268638	60.4283262805238	63.7422968995936	56.9576311352456	90.983065207261	117.838220600902	83.7535434466693	97.8113991480554
GENE_0388	29.7756604252873	-0.171358387126061	0.246970109878564	-0.693842616057133	0.487780913719915	0.852763835174676	23.0816462877034	27.7356393813049	35.9189109218095	30.2141631402619	23.822878639242	39.281124920859	33.6974315582448	34.8704938512873	25.1260630340008	24.0082525181591
GENE_0497	20.7126149619952	-0.201492946919291	0.290083708170354	-0.694602768939241	0.487304276510039	0.852763835174676	19.0674469333202	17.2152244435685	28.2220014385646	13.4285169512275	19.9597091301758	24.5507030755369	14.6022203419061	18.0364623368727	19.1436670735244	32.900197895255
GENE_0690	492.236580195199	0.11553036035063	0.16642232785298	0.694199881957495	0.487556866637069	0.852763835174676	543.924012518924	582.448427007402	487.470933938843	456.569576341735	489.334804481728	580.378620705692	568.363345615729	437.684819374778	415.178279657061	361.012982310095
GENE_0951	17.8919935190738	-0.206295433900112	0.295869947285635	-0.697250382449126	0.485646113665579	0.852763835174676	23.0816462877034	15.3024217276165	14.1110007192823	15.1070815701309	16.0965396211095	17.6765062143866	19.0952112163387	16.8340315144145	13.161271113048	28.454225206707
GENE_0509	182.588242416599	-0.120957021070136	0.175412096252864	-0.689559178950644	0.490471445689859	0.853951273014043	219.77741465248	193.193074311158	161.635099148143	143.517274916244	157.102226702029	235.686749525154	184.212625851738	193.591362415767	180.668358006387	156.498238636889
GENE_0569	297.264549780018	0.138710821319537	0.201051599730477	0.689926474126483	0.490240426245972	0.853951273014043	314.111099480486	331.871271217682	302.745106340965	258.498951311129	350.260702155342	389.865164839526	263.963213872918	359.526815914996	183.061316390577	218.74185627656
GENE_0654	22.2860088022668	0.209878665417936	0.304753102265813	0.688684262301207	0.491021981983075	0.853951273014043	10.035498385958	16.2588230855925	32.070456180187	30.2141631402619	30.2614944876858	18.658534337408	21.3417066535551	31.2632013839127	16.7507086893339	16.0055016787727
GENE_0304	312.038953159826	0.126440683076452	0.185062412557879	0.683232652859248	0.494459842600828	0.853989365459115	307.086250610315	238.143938136031	295.048196857721	378.516321562725	407.564383206492	290.680324414357	385.273967482599	316.239306306502	264.421901453056	237.414941568462
GENE_0436	170.001652826045	0.129111004555493	0.188687646516931	0.684257856509478	0.493812353868007	0.853989365459115	157.557324659541	184.585462089374	188.5742823395	139.320863368985	216.981354092556	200.333737096381	148.268698856277	181.567054191185	169.900045277529	112.927706289119
GENE_0508	200.865670863029	-0.113270115463263	0.165709866123942	-0.683544788929725	0.494262658504927	0.853989365459115	183.649620463032	184.585462089374	201.402464811575	239.19545819374	156.458365117184	174.801005897823	204.431084786685	240.486164491636	205.794421040388	217.852661738851
GENE_0558	121.92545135304	-0.110322024893815	0.161096940241128	-0.684817630481911	0.493459008569742	0.853989365459115	126.447279663071	113.811761599148	105.191096271013	110.785264847627	128.772316968876	131.591768484878	124.680496765506	126.255236358109	138.791586283052	112.927706289119
GENE_0004	139.410147834789	0.1336254986418	0.196435061416158	0.680252790303599	0.49634441143077	0.855148681020891	165.585723368307	154.937019992117	141.110007192823	112.46382946653	156.458365117184	185.603315251059	120.187505891073	92.5871733292799	118.451440017432	146.717098722083
GENE_0443	19.8617803464166	-0.203334155715833	0.299254945072383	-0.679467988963896	0.496841383673137	0.855148681020891	15.053247578937	15.3024217276165	26.9391831913571	11.7499523323241	23.1790170543977	22.5866468294939	26.9579452465959	26.45347809408	17.9471878814291	12.4487235279343
GENE_0324	270.163457380111	-0.145360409290961	0.214537939741918	-0.677551063769066	0.498056382871919	0.855766980879586	196.695768364777	223.797917766391	287.351287374476	187.999237317185	386.960812491472	310.320886874786	295.414149993946	210.425393930182	238.09935922696	364.569760460934
GENE_0794	456.999080563351	0.141132296475764	0.211506384288046	0.667272039805469	0.50459838267021	0.86552038193861	315.114649319082	496.37230478956	422.047203331261	539.658524977455	622.614152544515	306.3927743827	378.53448117095	480.972328983272	384.069820662584	624.214565472136
GENE_0647	71.0648158983246	0.137254399319375	0.206220619754419	0.665570685816126	0.505685548617925	0.865861033993646	75.2662378946851	51.6456733307056	65.4237306075815	93.1603363491408	86.2774523691468	72.6700811035892	62.901872242057	69.7409877025745	52.6450844521922	80.9167029315731
GENE_0898	300.464306564516	-0.141660825652023	0.213263512959726	-0.664252518801824	0.506528704886283	0.865861033993646	226.802263522651	294.571618256617	360.471927465302	229.124070480319	318.067622913123	243.542974509326	507.707968810889	246.498318603927	279.976130950295	297.880170132714
GENE_0285	39.1617436278339	-0.176297390797275	0.266316409906185	-0.661984707811955	0.507981022194313	0.866861812618282	27.0958456420866	36.3432516030891	32.070456180187	31.8927277591653	56.015957881461	37.3170686748161	32.5741838396367	27.6559089165382	43.0732509154299	67.5787848659292
GENE_0243	28.6699289653602	-0.169227595644022	0.256764384745189	-0.659077370921058	0.509846086114833	0.868562327282509	33.1171446736614	19.1280271595206	28.2220014385646	25.1784692835516	29.6176329028415	20.622590583451	35.9439269954612	25.2510472716218	28.7155006102866	40.9029487346414
GENE_0192	21.104289197644	-0.179079079830902	0.274650251404099	-0.652025909007523	0.514384458528245	0.869877495335119	22.0780964491076	19.1280271595206	21.8079102025272	15.9463638795827	19.9597091301758	13.7483937223007	26.9579452465959	26.45347809408	22.7331046498103	22.2298634427399
GENE_0264	291.956098022379	0.130737146654977	0.200403807935698	0.652368575236481	0.514163431520019	0.869877495335119	285.008154161207	252.489958505672	370.734473442962	209.82057736293	407.564383206492	203.279821465445	331.358076989408	304.21499808192	253.653588724199	301.436948283553
GENE_0560	17.5841031093773	0.196466460738125	0.299940514585166	0.655018082534961	0.512456111855143	0.869877495335119	9.03194854736221	21.9972312334487	23.0907284497347	18.4642108079378	21.2474322998645	17.6765062143866	12.3557249046898	15.6316006919564	20.3401462656197	16.0055016787727
GENE_0572	180.442459391913	-0.13737380085558	0.209285998392331	-0.65639269664881	0.51157148833835	0.869877495335119	151.536025627966	222.841516408415	177.028918114632	159.463638795827	150.01974926874	150.250302822286	151.638442012102	193.591362415767	151.9528573961	296.101781057295
GENE_0887	26.5147718121508	-0.175181762386212	0.269045823251995	-0.651122400893518	0.514967477238391	0.869877495335119	24.0851961262992	19.1280271595206	29.5048196857721	36.0891393064239	16.0965396211095	26.5147593215798	34.820679276853	27.6559089165382	29.9119798023819	21.3406689050303
GENE_0120	315.026658215677	0.13700586715271	0.213569192084433	0.641505761273592	0.521194138958657	0.869973189223081	292.033003031378	237.187536778055	315.57328881304	459.08742327009	345.109809476587	384.955024224419	263.963213872918	218.842409687389	403.213487736108	230.301385266785
GENE_0186	85.9460056038158	0.140196351115429	0.217228958165714	0.64538518390573	0.518677602391179	0.869973189223081	118.418880954305	73.6429045641543	67.9893671019965	78.0532547790099	110.744192593233	91.3286154409973	74.1343494281386	79.36043428224	108.87960648067	56.9084504134141
GENE_0215	188.019153319098	-0.144107915565522	0.223339638816206	-0.645241106009462	0.518770951676958	0.869973189223081	265.940707227887	187.454666163302	161.635099148143	168.695744199796	110.100331008389	122.753515377684	239.251764063538	217.639978864931	202.204983464102	204.514743673207
GENE_0234	18.5462032908771	0.18508955077596	0.289630641560396	0.639053760951476	0.522787958818737	0.869973189223081	16.0567974175328	25.8228366653528	21.8079102025272	13.4285169512275	21.8912938847089	21.6046187064725	17.9719634977306	14.4291698694982	15.5542294972386	16.8946962164823
GENE_0629	20.1205537383044	-0.17959915877144	0.279593760799814	-0.642357534222772	0.520641065677093	0.869973189223081	20.070996771916	19.1280271595206	11.5453642248673	25.1784692835516	18.0281243756426	26.5147593215798	21.3417066535551	15.6316006919564	21.536625457715	22.2298634427399
GENE_0639	466.229655164952	-0.104681277407052	0.16383266507158	-0.638952417463977	0.522853886723072	0.869973189223081	407.441234469895	378.734937758508	486.188115691635	584.979769687848	388.892397246005	463.517274066137	504.338225655064	542.29630092864	501.324781487921	404.583514657866
GENE_0666	531.341229411543	-0.106766264819125	0.16516412935972	-0.646425257306282	0.518003987606673	0.869973189223081	457.618726399685	602.532855524899	397.673656634319	495.176562576514	603.942166584028	487.085949018652	622.279236108921	502.61608378752	498.93182310373	645.555234377166
GENE_0732	55.870057244014	-0.147426730605048	0.229290771726481	-0.642968443496331	0.520244576303853	0.869973189223081	58.2058906385565	41.1252583929693	44.8986386522618	68.8211493750409	51.5089267875504	39.281124920859	57.2856336490162	45.6923712534109	78.9676266782882	72.9139520921868
GENE_0736	112.944828595016	-0.138858234303709	0.215636601236518	-0.643945570962715	0.519610729510339	0.869973189223081	141.500527242008	70.7737004902262	111.605187507051	110.785264847627	102.373991990256	75.6161654726536	131.419983077155	157.518437742022	122.040877593718	105.814149987442
GENE_0020	193.962098212818	-0.155028600166913	0.245660174838301	-0.631069322770596	0.527995198487207	0.871279205424434	281.99750464542	105.204149377363	153.938189664898	210.659859672381	166.11628888985	227.830524540982	106.708533267775	216.437548042473	233.313442458579	237.414941568462
GENE_0177	278.119108472568	0.120672164000067	0.191176749364193	0.631207322027355	0.527904975056686	0.871279205424434	280.993954806824	269.705182949241	261.694922430326	327.32010068617	307.765837555613	163.998696544586	357.192774517395	301.810136437003	229.724004882293	280.985473916232
GENE_0355	24.060006618363	0.165308293279213	0.260896430767108	0.633616538153324	0.526331105121574	0.871279205424434	22.0780964491076	26.7792380233288	17.9594554609047	30.2141631402619	28.9737713179971	26.5147593215798	24.7114498093795	24.0486164491636	21.536625457715	17.7838907541919
GENE_0406	19.5727590081911	0.191143945754035	0.301769971182963	0.633409431046882	0.526466307854497	0.871279205424434	28.0993954806824	14.3460203696405	17.9594554609047	29.3748808308102	14.8088164514207	19.6405624604295	25.8346975279877	10.8218774021236	17.9471878814291	16.8946962164823
GENE_0938	22.8530172338992	-0.167721110513289	0.265359102382303	-0.63205335338998	0.527352014530225	0.871279205424434	20.070996771916	20.0844285174966	29.5048196857721	19.3034931173895	19.3158475453314	19.6405624604295	20.2184589349469	30.0607705614545	26.3225422260961	24.0082525181591
GENE_0005	48.2255210091101	0.139801104435494	0.222422239032479	0.628539237099759	0.529650751227425	0.872571254081425	69.2449388631103	50.6892719727296	42.3330021578469	56.2319147332652	34.7685255815965	44.1912655359664	39.3136701512856	49.2996637207854	49.0556468759063	47.1273104986085
GENE_0184	206.779369267537	-0.113293394523021	0.182902013141359	-0.619421255005326	0.535638882424553	0.872580318132526	179.635421108648	188.411067521278	212.947829036442	252.623975144967	161.609257795939	242.560946386305	196.568350756428	187.579208303476	171.096524469625	274.761112152265
GENE_0362	72.8048439551649	0.135528767787843	0.218866317403594	0.619230813565185	0.535764315333371	0.872580318132526	58.2058906385565	90.8581290077229	73.1206400908264	77.2139724695581	81.1265596903918	61.867771750353	110.0782764236	50.5020945432436	64.6098763731449	60.4652285642524
